graph6,polynomial
LpH?GCC?GG?@O?,"0,0,0,0,0,1,5,37,143,636,2161,7007,20051,53275,130668,301925,658200,1369064,2725307,5225075,9677474,17385063,30364704,51705674,85996072,139971854,223275166,349543236,537654698,813436753,1211557017,1778016917,2572815430,3673323441,5177740153,7209305532,9920369288,13497169091,18164061627,24188278821,31883544206,41613876030,53795458110,68898273344,87444859157,110008379084,137206858437,169696397089,208159726637,253293721390,305791731525,366325335722,435520899665,513936626314,602035020358,700157603537,808496221724,927068973874,1055694381921,1193972892520,1341268446313,1496700074602,1659135141844,1827194883660,1999262487326,2173504810748,2347896500427,2520257837353,2688293548478,2849644092140,3001935185664,3142837285389,3270119609442,3381710718574,3475749462855,3550638802820,3605085970536,3638142226824,3649225812918,3638142226824,3605085970536,3550638802820,3475749462855,3381710718574,3270119609442,3142837285389,3001935185664,2849644092140,2688293548478,2520257837353,2347896500427,2173504810748,1999262487326,1827194883660,1659135141844,1496700074602,1341268446313,1193972892520,1055694381921,927068973874,808496221724,700157603537,602035020358,513936626314,435520899665,366325335722,305791731525,253293721390,208159726637,169696397089,137206858437,110008379084,87444859157,68898273344,53795458110,41613876030,31883544206,24188278821,18164061627,13497169091,9920369288,7209305532,5177740153,3673323441,2572815430,1778016917,1211557017,813436753,537654698,349543236,223275166,139971854,85996072,51705674,30364704,17385063,9677474,5225075,2725307,1369064,658200,301925,130668,53275,20051,7007,2161,636,143,37,5,1"
LpH?GCC?GG?_@?,"0,0,0,0,0,0,8,62,320,1258,4213,12533,33774,84044,195977,431726,905381,1818939,3517119,6571910,11906927,20977012,36021080,60414667,99143369,159439242,251603785,390070293,594734684,892611091,1319826094,1924020563,2767132876,3928620071,5509047575,7634067834,10458634517,14171443714,18999329051,25211562129,33123665659,43100636400,55559073290,70968116542,89848568023,112770171044,140346378470,173226710838,212086076078,257611396842,310485000937,371365486791,440865679228,519528795591,607802659563,706013511027,814339385821,932785045097,1061158479814,1199051224626,1345822414249,1500588886176,1662220946186,1829345987277,2000359014482,2173441929299,2346589932474,2517646392012,2684343751866,2844351334645,2995326829363,3134971889745,3261088072702,3371633318096,3464774913788,3538939199175,3592854006040,3625584484921,3636558731298,3625584484921,3592854006040,3538939199175,3464774913788,3371633318096,3261088072702,3134971889745,2995326829363,2844351334645,2684343751866,2517646392012,2346589932474,2173441929299,2000359014482,1829345987277,1662220946186,1500588886176,1345822414249,1199051224626,1061158479814,932785045097,814339385821,706013511027,607802659563,519528795591,440865679228,371365486791,310485000937,257611396842,212086076078,173226710838,140346378470,112770171044,89848568023,70968116542,55559073290,43100636400,33123665659,25211562129,18999329051,14171443714,10458634517,7634067834,5509047575,3928620071,2767132876,1924020563,1319826094,892611091,594734684,390070293,251603785,159439242,99143369,60414667,36021080,20977012,11906927,6571910,3517119,1818939,905381,431726,195977,84044,33774,12533,4213,1258,320,62,8"
LpH?GCC?GG?_O?,"0,0,0,0,0,0,6,36,198,828,2909,9077,25476,65670,157707,356350,763571,1562719,3069891,5815704,10663121,18982818,32896730,55624107,91941867,148814162,236197923,368099801,563887248,849942497,1261638366,1845748749,2663215964,3792399787,5332660351,7408387128,10173220963,13814577594,18558062395,24671889989,32470727805,42319068662,54633392718,69883278262,88590535803,111326670234,138707618428,171386272882,210041703918,255365914850,308047034913,368750261647,438095502064,516633552793,604819885989,702988419949,811324370113,929839126297,1058346161538,1196441322950,1343486287697,1498598729770,1660647534950,1828256637917,1999815100918,2173496814169,2347286599320,2519015705942,2686402574522,2847101470519,2998753945497,3139045419451,3265761161036,3376843818072,3470446409902,3544983057219,3599171342696,3632069046231,3643099508638,3632069046231,3599171342696,3544983057219,3470446409902,3376843818072,3265761161036,3139045419451,2998753945497,2847101470519,2686402574522,2519015705942,2347286599320,2173496814169,1999815100918,1828256637917,1660647534950,1498598729770,1343486287697,1196441322950,1058346161538,929839126297,811324370113,702988419949,604819885989,516633552793,438095502064,368750261647,308047034913,255365914850,210041703918,171386272882,138707618428,111326670234,88590535803,69883278262,54633392718,42319068662,32470727805,24671889989,18558062395,13814577594,10173220963,7408387128,5332660351,3792399787,2663215964,1845748749,1261638366,849942497,563887248,368099801,236197923,148814162,91941867,55624107,32896730,18982818,10663121,5815704,3069891,1562719,763571,356350,157707,65670,25476,9077,2909,828,198,36,6"
LpH?GCC?GGG??@,"0,0,0,0,0,0,1,17,112,545,2077,6874,20116,53625,132144,305062,665433,1382249,2749992,5266548,9747558,17495334,30538400,51965718,86383953,140529151,224070702,350645312,539171179,815471330,1214267049,1781549832,2577385945,3679124635,5185048442,7218353756,9931488174,13510615722,18180201636,24207362703,31905941855,41639784689,53825206231,68931951393,87482699110,110050302479,137252948587,169746346129,208213422797,253350585738,305851427424,366386992309,435583958286,513999933088,602097830223,700218529550,808554396734,927122859242,1055743089733,1194014836369,1341302835422,1496725397744,1659150823896,1827199611024,1999256014389,2173486121760,2347865768025,2520214419951,2688238084778,2849576356383,3001856292975,3142747418146,3270020328237,3381602571665,3475634381205,3550517625330,3604960892154,3638014270230,3649097314116,3638014270230,3604960892154,3550517625330,3475634381205,3381602571665,3270020328237,3142747418146,3001856292975,2849576356383,2688238084778,2520214419951,2347865768025,2173486121760,1999256014389,1827199611024,1659150823896,1496725397744,1341302835422,1194014836369,1055743089733,927122859242,808554396734,700218529550,602097830223,513999933088,435583958286,366386992309,305851427424,253350585738,208213422797,169746346129,137252948587,110050302479,87482699110,68931951393,53825206231,41639784689,31905941855,24207362703,18180201636,13510615722,9931488174,7218353756,5185048442,3679124635,2577385945,1781549832,1214267049,815471330,539171179,350645312,224070702,140529151,86383953,51965718,30538400,17495334,9747558,5266548,2749992,1382249,665433,305062,132144,53625,20116,6874,2077,545,112,17,1"
LpH?GCC?GGG?O?,"0,0,0,0,0,1,10,52,233,889,2975,9044,24957,63928,152911,345185,739870,1515900,2981970,5658537,10391991,18530671,32163838,54467093,90157158,146121257,232213623,362314985,555632567,838356416,1245626310,1823947660,2633947491,3753638989,5281994568,7342994642,10089848913,13709548129,18427280490,24510895467,32274751176,42083137699,54352453791,69552368419,88204965242,110882262689,138200948084,170814946376,209404632670,254663605736,307281846416,367926660250,437220248009,515715853939,603871463802,702023501348,810359573523,928893262317,1057439909068,1195596814263,1342726591130,1497947239960,1660127299500,1827889629475,1999621465851,2173494120317,2347489132368,2519433804922,2687042093780,2847963334520,2999833873754,3140333790520,3267243086561,3378499354333,3472250997584,3546908078833,3601184873858,3634136690071,3645185365580,3634136690071,3601184873858,3546908078833,3472250997584,3378499354333,3267243086561,3140333790520,2999833873754,2847963334520,2687042093780,2519433804922,2347489132368,2173494120317,1999621465851,1827889629475,1660127299500,1497947239960,1342726591130,1195596814263,1057439909068,928893262317,810359573523,702023501348,603871463802,515715853939,437220248009,367926660250,307281846416,254663605736,209404632670,170814946376,138200948084,110882262689,88204965242,69552368419,54352453791,42083137699,32274751176,24510895467,18427280490,13709548129,10089848913,7342994642,5281994568,3753638989,2633947491,1823947660,1245626310,838356416,555632567,362314985,232213623,146121257,90157158,54467093,32163838,18530671,10391991,5658537,2981970,1515900,739870,345185,152911,63928,24957,9044,2975,889,233,52,10,1"
LpH?GCC?I??@?@,"0,0,0,0,0,1,5,34,135,578,1992,6469,18567,49650,122356,284086,622218,1299770,2597278,4997648,9286225,16731760,29302803,50021453,83384047,136005663,217368016,340906182,525242003,795888121,1187129263,1744517401,2527521344,3612918100,5098237151,7105999704,9787787765,13329067736,17953423345,23927388013,31564064816,41227026943,53332201677,68349615882,86802148632,109263740131,136353589812,168729503883,207076382269,252093842642,304478416030,364905401841,434005199299,512340430703,600378105978,698464370910,806795441840,925393576633,1054080796639,1192460456873,1339898356223,1495514447234,1658175638403,1826501555748,1998872215046,2173450107437,2348203992523,2520947239592,2689376414234,2851123200298,3003803751170,3145078932360,3272708209084,3384611027988,3478917628614,3554023658840,3608630119623,3641783867213,3652900223438,3641783867213,3608630119623,3554023658840,3478917628614,3384611027988,3272708209084,3145078932360,3003803751170,2851123200298,2689376414234,2520947239592,2348203992523,2173450107437,1998872215046,1826501555748,1658175638403,1495514447234,1339898356223,1192460456873,1054080796639,925393576633,806795441840,698464370910,600378105978,512340430703,434005199299,364905401841,304478416030,252093842642,207076382269,168729503883,136353589812,109263740131,86802148632,68349615882,53332201677,41227026943,31564064816,23927388013,17953423345,13329067736,9787787765,7105999704,5098237151,3612918100,2527521344,1744517401,1187129263,795888121,525242003,340906182,217368016,136005663,83384047,50021453,29302803,16731760,9286225,4997648,2597278,1299770,622218,284086,122356,49650,18567,6469,1992,578,135,34,5,1"
LpH?GCC?I??@?A,"0,0,0,0,0,0,3,20,131,567,2128,6891,19950,52918,129984,299610,653173,1356972,2700476,5175221,9584944,17217253,30076220,51220778,85210517,138726734,221355770,346641466,533368342,807213467,1202697010,1765601634,2555712039,3650101738,5146693122,7168350848,9867101352,13428759973,18077352289,24079694603,31749248086,41449699458,53597142800,68661428988,87165289881,109682077354,136830421073,169267024283,207675725829,252754484366,305198276991,365680233675,434828808181,513204091594,601270971801,699372966044,807704303386,926284871376,1054935222237,1193256990863,1340615422186,1496129770041,1658667629994,1826849225495,1999056689434,2173454500559,2348014957742,2520554683795,2688774958218,2850311637862,3002786301649,3143864361094,3271310801669,3383049326264,3477215100532,3552207075935,3606729945382,3639832357301,3650931624206,3639832357301,3606729945382,3552207075935,3477215100532,3383049326264,3271310801669,3143864361094,3002786301649,2850311637862,2688774958218,2520554683795,2348014957742,2173454500559,1999056689434,1826849225495,1658667629994,1496129770041,1340615422186,1193256990863,1054935222237,926284871376,807704303386,699372966044,601270971801,513204091594,434828808181,365680233675,305198276991,252754484366,207675725829,169267024283,136830421073,109682077354,87165289881,68661428988,53597142800,41449699458,31749248086,24079694603,18077352289,13428759973,9867101352,7168350848,5146693122,3650101738,2555712039,1765601634,1202697010,807213467,533368342,346641466,221355770,138726734,85210517,51220778,30076220,17217253,9584944,5175221,2700476,1356972,653173,299610,129984,52918,19950,6891,2128,567,131,20,3"
LpH?GCC?I??@O?,"0,0,0,0,0,1,7,42,182,732,2482,7738,21735,56664,137304,313911,679484,1404723,2783905,5317868,9821658,17602544,30687512,52173084,86662902,140903933,224559708,351282474,539979679,816495294,1215533040,1783111751,2579269758,3681392150,5187719233,7221493386,9935102294,13514768442,18184874876,24212613847,31911718813,41646132509,53832031175,68939283125,87490394814,110058378457,137261210951,169754801845,208221830067,253358952384,305859470108,366394735194,435591086706,514006503156,602103510620,700223423931,808558167578,927125674368,1055744614657,1194015310026,1341301933655,1496723433707,1659147482166,1827195277047,1999250374905,2173479623917,2347858095796,2520206067119,2688228720484,2849566509941,3001845609592,3142736445931,3270008686750,3381590816365,3475622104444,3550505385477,3604948258180,3638001800069,3649084566584,3638001800069,3604948258180,3550505385477,3475622104444,3381590816365,3270008686750,3142736445931,3001845609592,2849566509941,2688228720484,2520206067119,2347858095796,2173479623917,1999250374905,1827195277047,1659147482166,1496723433707,1341301933655,1194015310026,1055744614657,927125674368,808558167578,700223423931,602103510620,514006503156,435591086706,366394735194,305859470108,253358952384,208221830067,169754801845,137261210951,110058378457,87490394814,68939283125,53832031175,41646132509,31911718813,24212613847,18184874876,13514768442,9935102294,7221493386,5187719233,3681392150,2579269758,1783111751,1215533040,816495294,539979679,351282474,224559708,140903933,86662902,52173084,30687512,17602544,9821658,5317868,2783905,1404723,679484,313911,137304,56664,21735,7738,2482,732,182,42,7,1"
LpH?GCC?I?G?O?,"0,0,0,0,1,4,30,107,444,1408,4380,12147,31831,77647,179756,394505,828464,1668151,3238087,6075598,11057794,19566691,33747408,56836366,93645178,151163002,239394005,372377693,569543561,857309952,1271125332,1857799543,2678356236,3811181908,5355718967,7436357790,10206811710,13854458452,18604949859,24726409050,32533514185,42390592719,54714096845,69973359614,88690116796,111435552593,138825495294,171512441691,210175345511,255505763611,308191721496,368897955506,438244319391,516781159504,604963993792,703126333352,811453560318,929956741229,1058449660989,1196527931235,1343553709257,1498644521975,1660669886880,1828253681274,1999785723993,2173439903403,2347201905265,2518902989829,2686262519134,2846934764012,2998562200222,3138830200197,3265524936274,3376588915324,3470175996735,3544700057561,3598879415302,3631771487661,3642800241276,3631771487661,3598879415302,3544700057561,3470175996735,3376588915324,3265524936274,3138830200197,2998562200222,2846934764012,2686262519134,2518902989829,2347201905265,2173439903403,1999785723993,1828253681274,1660669886880,1498644521975,1343553709257,1196527931235,1058449660989,929956741229,811453560318,703126333352,604963993792,516781159504,438244319391,368897955506,308191721496,255505763611,210175345511,171512441691,138825495294,111435552593,88690116796,69973359614,54714096845,42390592719,32533514185,24726409050,18604949859,13854458452,10206811710,7436357790,5355718967,3811181908,2678356236,1857799543,1271125332,857309952,569543561,372377693,239394005,151163002,93645178,56836366,33747408,19566691,11057794,6075598,3238087,1668151,828464,394505,179756,77647,31831,12147,4380,1408,444,107,30,4,1"
LpH?GCC@?G?_@?,"0,0,0,0,0,6,38,198,774,2594,7733,21040,52775,124074,275929,584187,1184832,2313295,4364566,7983718,14199437,24612239,41661828,68991111,111939939,178195324,278638892,428422447,648327178,966423951,1420094497,2058423100,2944997303,4161091148,5809257571,8017228913,10942111120,14774697657,19743818085,26120458465,34221508756,44412751893,57110924969,72784392258,91952222995,115181198316,143080605175,176294348384,215490409607,261347294305,314537715209,375709374283,445463395324,524330508268,612745931615,711023288918,819328808420,937656395369,1065805054960,1203359303853,1349674152577,1503865162872,1664805047325,1831127004397,2001235892529,2173326910433,2345412408919,2515355805456,2680912641602,2839777113570,2989633503070,3128210257297,3253335756812,3362993167604,3455373260401,3528922532389,3582385669684,3614839990940,3625721393892,3614839990940,3582385669684,3528922532389,3455373260401,3362993167604,3253335756812,3128210257297,2989633503070,2839777113570,2680912641602,2515355805456,2345412408919,2173326910433,2001235892529,1831127004397,1664805047325,1503865162872,1349674152577,1203359303853,1065805054960,937656395369,819328808420,711023288918,612745931615,524330508268,445463395324,375709374283,314537715209,261347294305,215490409607,176294348384,143080605175,115181198316,91952222995,72784392258,57110924969,44412751893,34221508756,26120458465,19743818085,14774697657,10942111120,8017228913,5809257571,4161091148,2944997303,2058423100,1420094497,966423951,648327178,428422447,278638892,178195324,111939939,68991111,41661828,24612239,14199437,7983718,4364566,2313295,1184832,584187,275929,124074,52775,21040,7733,2594,774,198,38,6"
LpH?GCC@?G?_O?,"0,0,0,0,0,3,21,107,457,1614,5080,14462,37862,92254,211824,460944,957843,1909847,3670721,6824492,12313362,21615924,37006696,61905063,101358943,162676039,256259784,396663429,603939799,905280122,1337034801,1947089171,2797677540,3968566632,5560684327,7700038918,10541984024,14275577343,19128034560,25368923822,33314052950,43328551049,55829098014,71284689580,90215886981,113191896438,140825507005,173765216393,212684781451,258269584375,311200318107,372133572649,441680158218,520380963678,608681627546,706906003700,815230073747,933656496090,1061991708106,1199825801187,1346517235407,1501182418761,1662692169015,1829674719602,2000526952334,2173432961940,2346391176371,2517248385042,2683741366249,2843543751138,2994318226900,3133771114614,3259709038751,3370094325881,3463098741702,3537152094770,3590985495418,3623666106559,3634623656232,3623666106559,3590985495418,3537152094770,3463098741702,3370094325881,3259709038751,3133771114614,2994318226900,2843543751138,2683741366249,2517248385042,2346391176371,2173432961940,2000526952334,1829674719602,1662692169015,1501182418761,1346517235407,1199825801187,1061991708106,933656496090,815230073747,706906003700,608681627546,520380963678,441680158218,372133572649,311200318107,258269584375,212684781451,173765216393,140825507005,113191896438,90215886981,71284689580,55829098014,43328551049,33314052950,25368923822,19128034560,14275577343,10541984024,7700038918,5560684327,3968566632,2797677540,1947089171,1337034801,905280122,603939799,396663429,256259784,162676039,101358943,61905063,37006696,21615924,12313362,6824492,3670721,1909847,957843,460944,211824,92254,37862,14462,5080,1614,457,107,21,3"
LpH?GCC@?GG??@,"0,0,0,0,0,0,7,47,250,989,3384,10212,28034,70924,167934,375130,796883,1619198,3163007,5964571,10895376,19336112,33423466,56392641,93043726,150364954,238345995,371027227,567820136,855148335,1268439502,1854514663,2674375684,3806429743,5350095768,7429798221,10199226321,13845806841,18595167649,24715498024,32521449114,42377433799,54699870444,69958194445,88674098396,111418882795,138808314996,171495022353,210157873224,255488563002,308175003742,368882075568,438229484503,516767727651,604952137777,703116383420,811445628110,929951103798,1058446344960,1196527145757,1343555384210,1498648790439,1660676584156,1828262871078,1999797158802,2173453594668,2347217542284,2518920553174,2686281662585,2846955459346,2998584088622,3138853266589,3265548827730,3376613641076,3470201221315,3544725817084,3598905392640,3631797739038,3642826460040,3631797739038,3598905392640,3544725817084,3470201221315,3376613641076,3265548827730,3138853266589,2998584088622,2846955459346,2686281662585,2518920553174,2347217542284,2173453594668,1999797158802,1828262871078,1660676584156,1498648790439,1343555384210,1196527145757,1058446344960,929951103798,811445628110,703116383420,604952137777,516767727651,438229484503,368882075568,308175003742,255488563002,210157873224,171495022353,138808314996,111418882795,88674098396,69958194445,54699870444,42377433799,32521449114,24715498024,18595167649,13845806841,10199226321,7429798221,5350095768,3806429743,2674375684,1854514663,1268439502,855148335,567820136,371027227,238345995,150364954,93043726,56392641,33423466,19336112,10895376,5964571,3163007,1619198,796883,375130,167934,70924,28034,10212,3384,989,250,47,7"
LpH?GCC@?GG?O?,"0,0,0,0,0,3,18,88,371,1307,4181,12071,32128,79556,185363,408766,859721,1732404,3360983,6300725,11451975,20234918,34843672,58589005,96375848,155326253,245607064,381477159,582627389,875812668,1296868917,1893084243,2726013244,3874669292,5439160544,7544628227,10345538166,14030070224,18824614268,24998017273,32865520917,42791910460,55193811952,70540519841,89353314404,112202605183,139702909019,172505018190,211285567497,256733387931,309533164252,370345962292,439787449397,518403641470,606645420026,704841811847,813173714428,931648234177,1060075560582,1198048641256,1344927693792,1499829601020,1661624246679,1828937419359,2000161992700,2173476520271,2346872425233,2518188158734,2685151047042,2845424398391,2996660003035,3136553065898,3262899230975,3373650343595,3466968572551,3541275339063,3595294881126,3628089270472,3639085101146,3628089270472,3595294881126,3541275339063,3466968572551,3373650343595,3262899230975,3136553065898,2996660003035,2845424398391,2685151047042,2518188158734,2346872425233,2173476520271,2000161992700,1828937419359,1661624246679,1499829601020,1344927693792,1198048641256,1060075560582,931648234177,813173714428,704841811847,606645420026,518403641470,439787449397,370345962292,309533164252,256733387931,211285567497,172505018190,139702909019,112202605183,89353314404,70540519841,55193811952,42791910460,32865520917,24998017273,18824614268,14030070224,10345538166,7544628227,5439160544,3874669292,2726013244,1893084243,1296868917,875812668,582627389,381477159,245607064,155326253,96375848,58589005,34843672,20234918,11451975,6300725,3360983,1732404,859721,408766,185363,79556,32128,12071,4181,1307,371,88,18,3"
LpH?GCC@A??@?@,"0,0,0,0,0,0,4,26,152,656,2391,7612,21778,57091,138973,317834,688353,1421869,2816058,5373947,9916876,17756687,30931953,52547505,87225775,141727780,225745292,352951319,542293792,819643678,1219757767,1788687449,2586533920,3690715523,5199542287,7236280273,9953385770,13537085771,18211818325,24244747067,31949635849,41690348272,53883056676,68997489743,87556104789,110131708774,137342186529,169843174446,208317228493,253460678096,305966684987,366506244965,435705570630,514122281340,602218829131,700336198788,808666321087,927226866989,1055836623318,1194095735369,1341368627901,1496774170252,1659180420539,1827208601508,1999242776321,2173449898806,2347805651503,2520130463809,2688130193840,2849445469873,3001703155906,3142573828043,3269827825926,3381393715591,3475411376289,3550283632619,3604718589764,3637767200102,3648848410496,3637767200102,3604718589764,3550283632619,3475411376289,3381393715591,3269827825926,3142573828043,3001703155906,2849445469873,2688130193840,2520130463809,2347805651503,2173449898806,1999242776321,1827208601508,1659180420539,1496774170252,1341368627901,1194095735369,1055836623318,927226866989,808666321087,700336198788,602218829131,514122281340,435705570630,366506244965,305966684987,253460678096,208317228493,169843174446,137342186529,110131708774,87556104789,68997489743,53883056676,41690348272,31949635849,24244747067,18211818325,13537085771,9953385770,7236280273,5199542287,3690715523,2586533920,1788687449,1219757767,819643678,542293792,352951319,225745292,141727780,87225775,52547505,30931953,17756687,9916876,5373947,2816058,1421869,688353,317834,138973,57091,21778,7612,2391,656,152,26,4"
LpH?GCC@A??@?A,"0,0,0,0,0,0,4,34,192,794,2822,8706,24374,62700,150497,340112,729943,1496122,2944899,5590340,10271558,18323055,31817755,53902784,89261964,144729865,230099493,359162496,551023409,831729923,1236264704,1810924336,2616110969,3729556869,5249942487,7300897502,10035291709,13639723838,18339032586,24400692164,32138771274,41917281014,54152496545,69314012539,87924064355,110554925934,137823826610,170385371664,208920962978,254125361356,306690074871,367284044356,436531428815,514987455655,603112340423,701244600646,809574055761,928116190751,1056688182959,1194888660259,1342081336063,1497384593617,1659666998515,1827550592654,1999421347370,2173448430252,2347610828204,2519732448482,2687523603171,2848629321044,3000681606801,3141355814978,3268427507741,3379829743652,3473707025439,3548465730841,3602817352782,3635814901578,3646879021420,3635814901578,3602817352782,3548465730841,3473707025439,3379829743652,3268427507741,3141355814978,3000681606801,2848629321044,2687523603171,2519732448482,2347610828204,2173448430252,1999421347370,1827550592654,1659666998515,1497384593617,1342081336063,1194888660259,1056688182959,928116190751,809574055761,701244600646,603112340423,514987455655,436531428815,367284044356,306690074871,254125361356,208920962978,170385371664,137823826610,110554925934,87924064355,69314012539,54152496545,41917281014,32138771274,24400692164,18339032586,13639723838,10035291709,7300897502,5249942487,3729556869,2616110969,1810924336,1236264704,831729923,551023409,359162496,230099493,144729865,89261964,53902784,31817755,18323055,10271558,5590340,2944899,1496122,729943,340112,150497,62700,24374,8706,2822,794,192,34,4"
LpH?GCC@A??@O?,"0,0,0,0,0,0,5,35,188,785,2766,8617,24238,62647,150846,341934,734951,1508460,2971380,5643392,10371091,18502181,32126035,54417269,90093440,146040012,232112506,362190301,555481636,838175098,1245413191,1823698471,2633661460,3753313669,5281630578,7342590508,10089408514,13709071178,18426773431,24510361664,32274198382,42082570751,54351884636,69551802068,88204414186,110881734843,138200454883,170814494243,209404234275,254663264484,307281572354,367926456752,437220119063,515715800018,603871488993,702023600127,810359744992,928893502652,1057440211536,1195597172510,1342726999548,1497947688889,1660127781427,1827890139341,1999621991669,2173494658877,2347489676723,2519434349245,2687042631439,2847963868316,2999834393961,3140334301201,3267243583630,3378499840867,3472251470736,3546908547544,3601185330766,3634137145883,3645185818754,3634137145883,3601185330766,3546908547544,3472251470736,3378499840867,3267243583630,3140334301201,2999834393961,2847963868316,2687042631439,2519434349245,2347489676723,2173494658877,1999621991669,1827890139341,1660127781427,1497947688889,1342726999548,1195597172510,1057440211536,928893502652,810359744992,702023600127,603871488993,515715800018,437220119063,367926456752,307281572354,254663264484,209404234275,170814494243,138200454883,110881734843,88204414186,69551802068,54351884636,42082570751,32274198382,24510361664,18426773431,13709071178,10089408514,7342590508,5281630578,3753313669,2633661460,1823698471,1245413191,838175098,555481636,362190301,232112506,146040012,90093440,54417269,32126035,18502181,10371091,5643392,2971380,1508460,734951,341934,150846,62647,24238,8617,2766,785,188,35,5"
LpH?GCC@A?G?O?,"0,0,0,0,0,4,21,105,414,1431,4472,12694,33381,81915,189530,415951,871546,1751242,3390229,6344978,11517239,20329370,34977469,58774995,96630054,155667824,246058655,382065779,583383230,876769896,1298065554,1894560692,2727811749,3876834160,5441734850,7547653543,10349053179,14034107139,18829198353,25003165342,32871236459,42798184512,55200622141,70547825956,89361060328,112210720053,139711303374,172513588129,211294197474,256741948641,309541519882,370353973068,439794971007,518410534339,606651552877,704847058720,813177965049,931651396578,1060077557310,1198049417385,1344927217806,1499827858399,1661621247318,1828933193863,2000156584702,2173469992983,2346864855912,2518179628035,2685141647205,2845414227155,2996649153262,3136541633113,3262887308768,3373638016593,3466955924983,3541262450142,3595281820018,3628076108908,3639071908464,3628076108908,3595281820018,3541262450142,3466955924983,3373638016593,3262887308768,3136541633113,2996649153262,2845414227155,2685141647205,2518179628035,2346864855912,2173469992983,2000156584702,1828933193863,1661621247318,1499827858399,1344927217806,1198049417385,1060077557310,931651396578,813177965049,704847058720,606651552877,518410534339,439794971007,370353973068,309541519882,256741948641,211294197474,172513588129,139711303374,112210720053,89361060328,70547825956,55200622141,42798184512,32871236459,25003165342,18829198353,14034107139,10349053179,7547653543,5441734850,3876834160,2727811749,1894560692,1298065554,876769896,583383230,382065779,246058655,155667824,96630054,58774995,34977469,20329370,11517239,6344978,3390229,1751242,871546,415951,189530,81915,33381,12694,4472,1431,414,105,21,4"
LpH?GCCO??_@?C,"0,0,0,0,0,0,1,16,105,517,1988,6590,19368,51797,127972,296174,647545,1347806,2686499,5153794,9553587,17171484,30012019,51130566,85088589,138561428,221139127,346357328,533006506,806752138,1202125811,1764892714,2554855707,3649066016,5145472502,7166909195,9865442521,13426845488,18075199773,24077266893,31746581206,41446757792,53593988446,68658027379,87161730977,109678329366,136826603402,169263101231,207671848906,252750608064,305194580753,365676656421,434825551063,513201067635,601268404053,699370730009,807702634936,926283606982,1054934606217,1193256811716,1340615935104,1496130713125,1658669267081,1826851250632,1999059375181,2173457500306,2348018562469,2520558508802,2688779313248,2850316117440,3002791234462,3143869322470,3271316145963,3383054616195,3477220711121,3552212566649,3606735702876,3639837939474,3650937429896,3639837939474,3606735702876,3552212566649,3477220711121,3383054616195,3271316145963,3143869322470,3002791234462,2850316117440,2688779313248,2520558508802,2348018562469,2173457500306,1999059375181,1826851250632,1658669267081,1496130713125,1340615935104,1193256811716,1054934606217,926283606982,807702634936,699370730009,601268404053,513201067635,434825551063,365676656421,305194580753,252750608064,207671848906,169263101231,136826603402,109678329366,87161730977,68658027379,53593988446,41446757792,31746581206,24077266893,18075199773,13426845488,9865442521,7166909195,5145472502,3649066016,2554855707,1764892714,1202125811,806752138,533006506,346357328,221139127,138561428,85088589,51130566,30012019,17171484,9553587,5153794,2686499,1347806,647545,296174,127972,51797,19368,6590,1988,517,105,16,1"
LpH?GCCO??_@O?,"0,0,0,0,0,1,8,45,198,771,2610,8037,22433,58121,140279,319409,689606,1422169,2813408,5365832,9898123,17720592,30866800,52438289,87049254,141454644,225333277,352348889,541430520,818435973,1218097061,1786448466,2583560855,3686834652,5194545446,7229943884,9945452721,13527290356,18199867395,24230354193,31932498911,41670193802,53859615590,68970548466,87525478471,110097300794,137303952492,169801190106,208271645144,253411790720,305914878375,366452064188,435649648168,514065409681,602161873484,700280163354,808612249751,927175909049,1055789914508,1194054469277,1341333926612,1496747151889,1659162069340,1827199842716,1999244336836,2173462398106,2347829465727,2520165821506,2688177051654,2849503623435,3001772115274,3142652950718,3269916200951,3381490300632,3475514898885,3550392738398,3604831740796,3637882839272,3648964864538,3637882839272,3604831740796,3550392738398,3475514898885,3381490300632,3269916200951,3142652950718,3001772115274,2849503623435,2688177051654,2520165821506,2347829465727,2173462398106,1999244336836,1827199842716,1659162069340,1496747151889,1341333926612,1194054469277,1055789914508,927175909049,808612249751,700280163354,602161873484,514065409681,435649648168,366452064188,305914878375,253411790720,208271645144,169801190106,137303952492,110097300794,87525478471,68970548466,53859615590,41670193802,31932498911,24230354193,18199867395,13527290356,9945452721,7229943884,5194545446,3686834652,2583560855,1786448466,1218097061,818435973,541430520,352348889,225333277,141454644,87049254,52438289,30866800,17720592,9898123,5365832,2813408,1422169,689606,319409,140279,58121,22433,8037,2610,771,198,45,8,1"
