graph6,polynomial
KpE?I?@?G@?G,"0,0,0,0,0,0,4,35,179,724,2457,7297,19520,48012,109923,237114,485473,950439,1787870,3246889,5711496,9763077,16254331,26416324,41978771,65334860,99717191,149429849,220077393,318856859,454820113,639191219,885613785,1210433122,1632845075,2175050749,2862202752,3722317367,4785907519,6085543561,7655079344,9528797719,11740201997,14320749835,17298282496,20695462623,24528016077,28803112844,33517712946,38657200346,44194210783,50087875893,56283472131,62712606165,69293942155,75934485208,82531496764,88974838458,95149910298,100940813642,106233923321,110921366519,114904696946,118098087499,120431451539,121852783592,122330170354,121852783592,120431451539,118098087499,114904696946,110921366519,106233923321,100940813642,95149910298,88974838458,82531496764,75934485208,69293942155,62712606165,56283472131,50087875893,44194210783,38657200346,33517712946,28803112844,24528016077,20695462623,17298282496,14320749835,11740201997,9528797719,7655079344,6085543561,4785907519,3722317367,2862202752,2175050749,1632845075,1210433122,885613785,639191219,454820113,318856859,220077393,149429849,99717191,65334860,41978771,26416324,16254331,9763077,5711496,3246889,1787870,950439,485473,237114,109923,48012,19520,7297,2457,724,179,35,4"
KpE?I?@?G@G?,"0,0,0,0,0,1,10,51,231,837,2701,7764,20374,49456,112326,240869,491299,959061,1800397,3264598,5736037,9796177,16298322,26473474,42051812,65426561,99830371,149567251,220241555,319050097,455043697,639446541,885900322,1210750579,1633190531,2175422074,2862593767,3722724476,4786321563,6085959723,7655486012,9529189932,11740566420,14321082956,17298570214,20695704080,24528197501,28803237600,33517768393,38657194545,44194132398,50087737900,56283264356,62712346131,69293620056,75934122014,82531081986,88974395758,95149427421,100940315171,106233394990,110920832811,114904141470,118097534718,120430882640,121852222550,122329597476,121852222550,120430882640,118097534718,114904141470,110920832811,106233394990,100940315171,95149427421,88974395758,82531081986,75934122014,69293620056,62712346131,56283264356,50087737900,44194132398,38657194545,33517768393,28803237600,24528197501,20695704080,17298570214,14321082956,11740566420,9529189932,7655486012,6085959723,4786321563,3722724476,2862593767,2175422074,1633190531,1210750579,885900322,639446541,455043697,319050097,220241555,149567251,99830371,65426561,42051812,26473474,16298322,9796177,5736037,3264598,1800397,959061,491299,240869,112326,49456,20374,7764,2701,837,231,51,10,1"
KpE?I?@?GA?@,"0,0,0,0,0,0,2,24,136,594,2090,6441,17603,44086,102273,223007,460430,907672,1717095,3133177,5533774,9491597,15849754,25825083,41133224,64146491,98079391,147207324,217115751,314966276,449794828,632787602,877583721,1200492632,1620729806,2160469610,2844919724,3702088023,4762590294,6059008397,7625358024,9495951271,11704509944,14282531692,17258123781,20653974169,24486108199,28761676307,33477938814,38620186453,44161325374,50060281792,56262553666,62699407516,69289658534,75939839697,82547296148,89001294318,95187281869,100988680040,106291906353,110988387158,114979762722,118179535466,120517806341,121941984765,122420470642,121941984765,120517806341,118179535466,114979762722,110988387158,106291906353,100988680040,95187281869,89001294318,82547296148,75939839697,69289658534,62699407516,56262553666,50060281792,44161325374,38620186453,33477938814,28761676307,24486108199,20653974169,17258123781,14282531692,11704509944,9495951271,7625358024,6059008397,4762590294,3702088023,2844919724,2160469610,1620729806,1200492632,877583721,632787602,449794828,314966276,217115751,147207324,98079391,64146491,41133224,25825083,15849754,9491597,5533774,3133177,1717095,907672,460430,223007,102273,44086,17603,6441,2090,594,136,24,2"
KpE?I?@?GA?G,"0,0,0,0,0,1,9,54,244,909,2917,8374,21799,52593,118624,252964,513126,997217,1864387,3368892,5900814,10050281,16680186,27035399,42860677,66569164,101413669,151723754,223128388,322853376,459974683,645744418,893823410,1220575672,1645199383,2189895242,2879791233,3742876143,4809601675,6112474030,7685246728,9562100353,11776398070,14359468380,17338984410,20737466489,24570471701,28845041565,33557991807,38694630060,44227504545,50115747779,56304640002,62725887564,69298256941,75928965201,82515470280,88947934541,95112031878,100892216798,106175162356,110853360046,114828631502,118015458569,120343948678,121762299928,122238667576,121762299928,120343948678,118015458569,114828631502,110853360046,106175162356,100892216798,95112031878,88947934541,82515470280,75928965201,69298256941,62725887564,56304640002,50115747779,44227504545,38694630060,33557991807,28845041565,24570471701,20737466489,17338984410,14359468380,11776398070,9562100353,7685246728,6112474030,4809601675,3742876143,2879791233,2189895242,1645199383,1220575672,893823410,645744418,459974683,322853376,223128388,151723754,101413669,66569164,42860677,27035399,16680186,10050281,5900814,3368892,1864387,997217,513126,252964,118624,52593,21799,8374,2917,909,244,54,9,1"
KpE?I?@?GAG?,"0,0,0,0,0,0,2,25,147,632,2225,6790,18465,45944,106162,230459,474323,932139,1759091,3202424,5645330,9665668,16115789,26221263,41712093,64973705,99240966,148806899,219282828,317850899,453575831,637663277,883779128,1208244596,1630291805,2172090347,2858844792,3718532276,4781736127,6080973556,7650192096,9523602446,11734823103,14315218821,17292767163,20690006994,24522826866,28798236663,33513379920,38653445529,44191273477,50085757601,56282407343,62712548727,69295101111,75936756719,82535055512,88979510962,95155833765,100947747308,106241960460,110930209867,114914404566,118108311929,120442227926,121863734215,122341313148,121863734215,120442227926,118108311929,114914404566,110930209867,106241960460,100947747308,95155833765,88979510962,82535055512,75936756719,69295101111,62712548727,56282407343,50085757601,44191273477,38653445529,33513379920,28798236663,24522826866,20690006994,17292767163,14315218821,11734823103,9523602446,7650192096,6080973556,4781736127,3718532276,2858844792,2172090347,1630291805,1208244596,883779128,637663277,453575831,317850899,219282828,148806899,99240966,64973705,41712093,26221263,16115789,9665668,5645330,3202424,1759091,932139,474323,230459,106162,45944,18465,6790,2225,632,147,25,2"
KpE?I?@?I??@,"0,0,0,0,0,0,2,24,136,588,2076,6378,17448,43712,101492,221456,457636,902720,1708856,3119778,5512890,9459736,15802660,25756846,41037054,64013232,97898944,146967064,216801972,314563042,449285974,632154574,876809550,1199559566,1619622528,2159174152,2843427460,3700392520,4760693522,6056917398,7623087984,9493524858,11701960232,14279896952,17255453220,20651322726,24483536306,28759249758,33475726936,38618256214,44159744632,50059114334,56261854650,62699226724,69290034918,75940798608,82548851468,89003448162,95190016700,100991969652,106295708272,110992645776,114984411460,118184501170,120523000814,121947320960,122425854388,121947320960,120523000814,118184501170,114984411460,110992645776,106295708272,100991969652,95190016700,89003448162,82548851468,75940798608,69290034918,62699226724,56261854650,50059114334,44159744632,38618256214,33475726936,28759249758,24483536306,20651322726,17255453220,14279896952,11701960232,9493524858,7623087984,6056917398,4760693522,3700392520,2843427460,2159174152,1619622528,1199559566,876809550,632154574,449285974,314563042,216801972,146967064,97898944,64013232,41037054,25756846,15802660,9459736,5512890,3119778,1708856,902720,457636,221456,101492,43712,17448,6378,2076,588,136,24,2"
KpECC@??G?_@,"0,0,0,0,1,4,29,110,435,1368,4086,10868,27129,62875,138164,287736,573898,1098551,2030137,3630734,6306832,10662458,17587094,28347760,44728578,69174332,104990794,156547414,229537521,331229554,470767766,659438972,910963117,1241714703,1670923695,2220756775,2916324860,3785518271,4858703887,6168210027,7747627539,9630877987,11851089384,14439266551,17422799819,20823858389,24657714604,28931088348,33640569889,38771241394,44295550584,50172564740,56347643080,62752631466,69306582649,75917069272,82482033174,88892177681,95033804977,100792022281,106054185402,110713446496,114672254155,117845644524,120164186672,121576426199,122050731750,121576426199,120164186672,117845644524,114672254155,110713446496,106054185402,100792022281,95033804977,88892177681,82482033174,75917069272,69306582649,62752631466,56347643080,50172564740,44295550584,38771241394,33640569889,28931088348,24657714604,20823858389,17422799819,14439266551,11851089384,9630877987,7747627539,6168210027,4858703887,3785518271,2916324860,2220756775,1670923695,1241714703,910963117,659438972,470767766,331229554,229537521,156547414,104990794,69174332,44728578,28347760,17587094,10662458,6306832,3630734,2030137,1098551,573898,287736,138164,62875,27129,10868,4086,1368,435,110,29,4,1"
KpECA?@?G?_G,"0,0,0,0,1,4,27,94,373,1154,3492,9378,23769,55831,124292,261756,527436,1018477,1896789,3415202,5967904,10142760,16808564,27206536,43089458,66864998,101795964,152203946,223729793,323588070,460868528,646807424,895080939,1222032609,1646876477,2191787983,2881912120,3745206639,4812141615,6115189253,7688120791,9565081571,11779455134,14362532307,17342010205,20740375125,24573207458,28847520718,33560158439,38696402124,44228832206,50116563814,56304905544,62725555618,69297311027,75927381064,82513254646,88945094275,95108594633,100888216951,106170653524,110848396802,114823285899,118009807228,120338072968,121756288129,122232611622,121756288129,120338072968,118009807228,114823285899,110848396802,106170653524,100888216951,95108594633,88945094275,82513254646,75927381064,69297311027,62725555618,56304905544,50116563814,44228832206,38696402124,33560158439,28847520718,24573207458,20740375125,17342010205,14362532307,11779455134,9565081571,7688120791,6115189253,4812141615,3745206639,2881912120,2191787983,1646876477,1222032609,895080939,646807424,460868528,323588070,223729793,152203946,101795964,66864998,43089458,27206536,16808564,10142760,5967904,3415202,1896789,1018477,527436,261756,124292,55831,23769,9378,3492,1154,373,94,27,4,1"
KpECA?@?G?g?,"0,0,0,0,0,1,8,51,225,857,2777,8048,21122,51260,116170,248639,505897,985405,1845869,3340468,5858565,9988679,16592698,26913236,42694108,66345367,101119083,151341655,222641561,322241765,459219259,644823323,892718164,1219266701,1643672069,2188136178,2877795329,3740640370,4807134645,6109789065,7682368568,9559060548,11773241466,14356243930,17335754398,20734297342,24567436729,28842217524,33555459343,38692465471,44225784478,50114542896,56304010768,62725887427,69298926078,75930329148,82517539944,88950708732,95115486223,100896318891,106179859434,110858587587,114834309732,118021503326,120350256562,121768771866,122245193276,121768771866,120350256562,118021503326,114834309732,110858587587,106179859434,100896318891,95115486223,88950708732,82517539944,75930329148,69298926078,62725887427,56304010768,50114542896,44225784478,38692465471,33555459343,28842217524,24567436729,20734297342,17335754398,14356243930,11773241466,9559060548,7682368568,6109789065,4807134645,3740640370,2877795329,2188136178,1643672069,1219266701,892718164,644823323,459219259,322241765,222641561,151341655,101119083,66345367,42694108,26913236,16592698,9988679,5858565,3340468,1845869,985405,505897,248639,116170,51260,21122,8048,2777,857,225,51,8,1"
KpECA?@?G@?C,"0,0,0,0,0,4,20,110,414,1396,4129,11107,27592,64037,140243,291758,580586,1109957,2048088,3658887,6348666,10724185,17674695,28470522,44895704,69398580,105284687,156927170,230018061,331828820,471501482,660324496,912013682,1242943122,1672336616,2222358364,2918111380,3787480910,4860824870,6170465348,7749984477,9633297509,11853525182,14441666966,17425109885,20826020769,24659672514,28932786098,33641956808,38772271705,44296187767,50172779199,56347416696,62751954144,69305456656,75915504403,82480049973,88889801067,95031068915,100788962757,106050844386,110709865332,114668477592,117841715002,120160149636,121572324116,122046608848,121572324116,120160149636,117841715002,114668477592,110709865332,106050844386,100788962757,95031068915,88889801067,82480049973,75915504403,69305456656,62751954144,56347416696,50172779199,44296187767,38772271705,33641956808,28932786098,24659672514,20826020769,17425109885,14441666966,11853525182,9633297509,7749984477,6170465348,4860824870,3787480910,2918111380,2222358364,1672336616,1242943122,912013682,660324496,471501482,331828820,230018061,156927170,105284687,69398580,44895704,28470522,17674695,10724185,6348666,3658887,2048088,1109957,580586,291758,140243,64037,27592,11107,4129,1396,414,110,20,4"
KpECA?@?G@?G,"0,0,0,0,0,3,16,86,338,1151,3519,9649,24497,57783,128405,270242,543238,1047117,1945854,3496973,6099069,10348194,17120942,27671463,43765173,67828040,103140970,154049486,226216718,326884812,465167398,652327156,902059884,1230727531,1657550806,2204706079,2897322713,3763331312,4833154778,6139202793,7715162067,9595077715,11812213323,14397727373,17379172750,20778887843,24612305011,28886299759,33597592719,38731368313,44260140840,50142999514,56325270467,62738719232,69302258731,75923265496,82499439447,88921196059,95074512839,100844156592,106117131482,110786240422,114753611038,117933990559,120257705170,121673123449,122148502536,121673123449,120257705170,117933990559,114753611038,110786240422,106117131482,100844156592,95074512839,88921196059,82499439447,75923265496,69302258731,62738719232,56325270467,50142999514,44260140840,38731368313,33597592719,28886299759,24612305011,20778887843,17379172750,14397727373,11812213323,9595077715,7715162067,6139202793,4833154778,3763331312,2897322713,2204706079,1657550806,1230727531,902059884,652327156,465167398,326884812,226216718,154049486,103140970,67828040,43765173,27671463,17120942,10348194,6099069,3496973,1945854,1047117,543238,270242,128405,57783,24497,9649,3519,1151,338,86,16,3"
KpECA?@?G@G?,"0,0,0,0,0,2,14,74,310,1074,3340,9270,23758,56368,125902,265936,536128,1035696,1928084,3470006,6059172,10290412,17039102,27557724,43610206,67620482,102867806,153695712,225765936,326319004,464467918,651474672,901035998,1229514678,1656134346,2203074182,2895468766,3761253864,4830859872,6136703368,7712480278,9592243504,11809266802,14394716016,17376153318,20775922550,24609463166,28883653048,33595216234,38729334896,44258522402,50141860868,56324671374,62738707628,69302873548,75924530330,82501366486,88923780312,95077736886,100847985304,106121518358,110791122822,114758917754,117939637010,120263601624,121679171028,122154601876,121679171028,120263601624,117939637010,114758917754,110791122822,106121518358,100847985304,95077736886,88923780312,82501366486,75924530330,69302873548,62738707628,56324671374,50141860868,44258522402,38729334896,33595216234,28883653048,24609463166,20775922550,17376153318,14394716016,11809266802,9592243504,7712480278,6136703368,4830859872,3761253864,2895468766,2203074182,1656134346,1229514678,901035998,651474672,464467918,326319004,225765936,153695712,102867806,67620482,43610206,27557724,17039102,10290412,6059172,3470006,1928084,1035696,536128,265936,125902,56368,23758,9270,3340,1074,310,74,14,2"
