graph6,polynomial
MpCGH@??G?_@?@??_,"0,0,0,0,0,0,0,2,27,189,912,3648,12498,38159,105892,271589,651326,1474278,3173205,6533512,12933292,24715813,45759794,82323133,144280486,246881806,413234401,677711180,1090590437,1724231579,2681217324,4104873106,6192719369,9213385299,13527596710,19613871380,28099485145,39797371655,55749278452,77275806074,106033070232,144076511209,193930632112,258664954880,341973563124,448258355688,582711354384,751396236583,961321979272,1220509174792,1538039076759,1924087193938,2389928263666,2947916947299,3611427850832,4394763152348,5313008345507,6381850446316,7617335924545,9035591004292,10652478570075,12483224477727,14541984235869,16841395067384,19392079907272,22202161928742,25276750488208,28617470733022,32221989999576,36083626831120,40190984537057,44527707546531,49072288380609,53798033490436,58673098372964,63660708529564,68719455887867,73803793700435,78864597406576,83849918920670,88705779551807,93377133586471,97808826167368,101946682818682,105738536671753,109135336905455,112092131693597,114569078262928,116532265711904,117954514518036,118815937496849,119104438359534,118815937496849,117954514518036,116532265711904,114569078262928,112092131693597,109135336905455,105738536671753,101946682818682,97808826167368,93377133586471,88705779551807,83849918920670,78864597406576,73803793700435,68719455887867,63660708529564,58673098372964,53798033490436,49072288380609,44527707546531,40190984537057,36083626831120,32221989999576,28617470733022,25276750488208,22202161928742,19392079907272,16841395067384,14541984235869,12483224477727,10652478570075,9035591004292,7617335924545,6381850446316,5313008345507,4394763152348,3611427850832,2947916947299,2389928263666,1924087193938,1538039076759,1220509174792,961321979272,751396236583,582711354384,448258355688,341973563124,258664954880,193930632112,144076511209,106033070232,77275806074,55749278452,39797371655,28099485145,19613871380,13527596710,9213385299,6192719369,4104873106,2681217324,1724231579,1090590437,677711180,413234401,246881806,144280486,82323133,45759794,24715813,12933292,6533512,3173205,1474278,651326,271589,105892,38159,12498,3648,912,189,27,2"
MpCGH@??G?_@?@?@?,"0,0,0,0,0,0,1,10,60,300,1276,4662,15151,44530,120228,301978,712741,1592719,3393396,6928484,13620912,25879366,47681312,85422239,149177698,254466986,424776754,694972969,1116006507,1761082831,2733908769,4179180235,6296190234,9355666673,13720982499,19873691204,28444810323,40251422824,56340269280,78037288955,107004870603,145304869396,195469151099,260574347410,344322487871,451122539202,586174181829,755546970271,966255987992,1226324989464,1544838171177,1931969677971,2398992241556,2958252724264,3623117056158,4407871501692,5327584867953,6397919044571,7634895271005,9054605284352,10672878807092,12504899028910,14564782378361,16865117903786,19416487093445,22226963561765,25301617756555,28642029231780,32245834757836,36106317224405,40212063802027,44546698986500,49088719014294,53811430863434,58683017417291,63666727894657,68721206720981,73800954042150,78856921339289,83837227527946,88687988728877,93354240213761,97780933135869,101913979347425,105701319533995,109093984497239,112047120956483,114520952830596,116481648798450,117902072118906,118762388177182,119050513209084,118762388177182,117902072118906,116481648798450,114520952830596,112047120956483,109093984497239,105701319533995,101913979347425,97780933135869,93354240213761,88687988728877,83837227527946,78856921339289,73800954042150,68721206720981,63666727894657,58683017417291,53811430863434,49088719014294,44546698986500,40212063802027,36106317224405,32245834757836,28642029231780,25301617756555,22226963561765,19416487093445,16865117903786,14564782378361,12504899028910,10672878807092,9054605284352,7634895271005,6397919044571,5327584867953,4407871501692,3623117056158,2958252724264,2398992241556,1931969677971,1544838171177,1226324989464,966255987992,755546970271,586174181829,451122539202,344322487871,260574347410,195469151099,145304869396,107004870603,78037288955,56340269280,40251422824,28444810323,19873691204,13720982499,9355666673,6296190234,4179180235,2733908769,1761082831,1116006507,694972969,424776754,254466986,149177698,85422239,47681312,25879366,13620912,6928484,3393396,1592719,712741,301978,120228,44530,15151,4662,1276,300,60,10,1"
MpCGH@??G?_@?@?A?,"0,0,0,0,0,0,0,2,28,202,1000,3980,13567,41116,113221,288361,687246,1547084,3313829,6794694,13400960,25527842,47129887,84578101,147905289,252588593,422042257,691063329,1110486174,1753413399,2723372884,4164916062,6277079639,9330399488,13687898783,19830901725,28389968927,40181934332,56252981368,77928814297,106871174283,145141765594,195271739093,260337741517,344041074509,450790985728,585786461713,755097744125,965739297331,1225736087943,1544171828407,1931222505971,2398160498525,2957335256444,3622112438253,4406781670639,5326411508406,6396667951103,7633571829978,9053219707616,10671440506523,12503422805567,14563281628428,16863611791074,19414992451648,22225503240980,25300211056787,28640701502676,32244606399085,36105214562420,40211106601865,44545912807652,49088121146271,53811044202746,58682854993014,63666808210281,68721536888443,73801546744555,78857776563784,83838351056158,88689372732998,93355883095841,97782819056712,101916099446928,105703650433999,109096510666990,112049812530387,114523788797981,116484594234747,117905102149149,118765464708806,119053609312864,118765464708806,117905102149149,116484594234747,114523788797981,112049812530387,109096510666990,105703650433999,101916099446928,97782819056712,93355883095841,88689372732998,83838351056158,78857776563784,73801546744555,68721536888443,63666808210281,58682854993014,53811044202746,49088121146271,44545912807652,40211106601865,36105214562420,32244606399085,28640701502676,25300211056787,22225503240980,19414992451648,16863611791074,14563281628428,12503422805567,10671440506523,9053219707616,7633571829978,6396667951103,5326411508406,4406781670639,3622112438253,2957335256444,2398160498525,1931222505971,1544171828407,1225736087943,965739297331,755097744125,585786461713,450790985728,344041074509,260337741517,195271739093,145141765594,106871174283,77928814297,56252981368,40181934332,28389968927,19830901725,13687898783,9330399488,6277079639,4164916062,2723372884,1753413399,1110486174,691063329,422042257,252588593,147905289,84578101,47129887,25527842,13400960,6794694,3313829,1547084,687246,288361,113221,41116,13567,3980,1000,202,28,2"
MpCGH@??G?_@?@?C?,"0,0,0,0,0,0,1,10,60,298,1242,4536,14729,43376,117476,295888,700251,1568557,3348788,6849308,13485600,25654422,47318106,84849309,148294404,253131500,422797106,692086593,1111869341,1755240349,2725780009,4168020445,6281074320,9335438399,13694242207,19838737794,28399632001,40193637474,56267133054,77945631111,106891132417,145165051088,195298878957,260368844174,344076692699,450831091204,585831603477,755147686983,965794556212,1225796153464,1544237154091,1931292241485,2398235028808,2957413337140,3622194393698,4406865834294,5326498179089,6396755035173,7633659668551,9053305798098,10671525324270,12503503493446,14563358900267,16863682497244,19415057673613,22225559606503,25300260125573,28640739756464,32244635970668,36105231840485,40211114365879,44545907377676,49088105976958,53811015561418,58682816987075,63666757027617,68721477254509,73801474720902,78857697403801,83838260657182,88689276773051,93355777256839,97782709345851,101915981291789,105703530071067,109096383280061,112049684490597,114523655063634,116484461269472,117904964732942,118765329343066,119053470693372,118765329343066,117904964732942,116484461269472,114523655063634,112049684490597,109096383280061,105703530071067,101915981291789,97782709345851,93355777256839,88689276773051,83838260657182,78857697403801,73801474720902,68721477254509,63666757027617,58682816987075,53811015561418,49088105976958,44545907377676,40211114365879,36105231840485,32244635970668,28640739756464,25300260125573,22225559606503,19415057673613,16863682497244,14563358900267,12503503493446,10671525324270,9053305798098,7633659668551,6396755035173,5326498179089,4406865834294,3622194393698,2957413337140,2398235028808,1931292241485,1544237154091,1225796153464,965794556212,755147686983,585831603477,450831091204,344076692699,260368844174,195298878957,145165051088,106891132417,77945631111,56267133054,40193637474,28399632001,19838737794,13694242207,9335438399,6281074320,4168020445,2725780009,1755240349,1111869341,692086593,422797106,253131500,148294404,84849309,47318106,25654422,13485600,6849308,3348788,1568557,700251,295888,117476,43376,14729,4536,1242,298,60,10,1"
MpCGH@??G?_@?@?G?,"0,0,0,0,0,0,0,2,28,200,1002,3992,13640,41340,113792,289694,690004,1552422,3323666,6811926,13429868,25575148,47204652,84693480,148079178,252845508,422413526,691591676,1111223828,1754428308,2724747394,4166752986,6279498662,9333548540,13691943712,19836039392,28396417074,40189942942,56262814262,77940770258,106885556156,145158900992,195291949968,260361361630,344068406128,450822333858,585822071692,755137836696,965784015320,1225785527056,1544225968742,1931281273322,2398223680458,2957402560988,3622183434596,4406855845776,5326488195140,6396746425632,7633651227238,9053299109470,10671518903392,12503499168840,14563354854286,16863680819630,19415056201456,22225560689802,25300261234436,28640743543016,32244639504626,36105238093590,40211120030452,44545915741078,49088113357116,53811025602630,58682825623258,63666768262382,68721486691004,73801486695588,78857707209250,83838272983866,88689286610064,93355789615406,97782718984378,101915993483630,105703539369578,109096395215702,112049693430630,114523666728514,116484469925362,117904976207052,118765337830040,119053482105514,118765337830040,117904976207052,116484469925362,114523666728514,112049693430630,109096395215702,105703539369578,101915993483630,97782718984378,93355789615406,88689286610064,83838272983866,78857707209250,73801486695588,68721486691004,63666768262382,58682825623258,53811025602630,49088113357116,44545915741078,40211120030452,36105238093590,32244639504626,28640743543016,25300261234436,22225560689802,19415056201456,16863680819630,14563354854286,12503499168840,10671518903392,9053299109470,7633651227238,6396746425632,5326488195140,4406855845776,3622183434596,2957402560988,2398223680458,1931281273322,1544225968742,1225785527056,965784015320,755137836696,585822071692,450822333858,344068406128,260361361630,195291949968,145158900992,106885556156,77940770258,56262814262,40189942942,28396417074,19836039392,13691943712,9333548540,6279498662,4166752986,2724747394,1754428308,1111223828,691591676,422413526,252845508,148079178,84693480,47204652,25575148,13429868,6811926,3323666,1552422,690004,289694,113792,41340,13640,3992,1002,200,28,2"
MpCGK@??G?_@?@??_,"0,0,0,0,0,0,1,6,43,219,996,3780,12795,38567,106738,272659,653351,1476757,3177621,6538650,12942064,24725693,45775870,82340782,144308144,246911136,413279317,677757397,1090659254,1724300498,2681318125,4104970339,6192860233,9213516158,13527784693,19614039168,28099726402,39797575665,55749575994,77276042735,106033422253,144076771037,193931034413,258665221884,341974006119,448258611170,582711823985,751396456966,961322462062,1220509332086,1538039557606,1924087264781,2389928727208,2947916907791,3611428290864,4394762981196,5313008758072,6381850133839,7617336309582,9035590543900,10652478940601,12483223866085,14541984605858,16841394316314,19392080290957,22202161047401,25276750911447,28617469730892,32221990480120,36083625728625,40190985087382,44527706356267,49072289021133,53798032219330,58673099109513,63660707196917,68719456717750,73803792311581,78864598336483,83849917478116,88705780571560,93377132105880,97808827261115,101946681303345,105738537835950,109135335355632,112092132908760,114569076697236,116532266956232,117954512939206,118815938763745,119104436771348,118815938763745,117954512939206,116532266956232,114569076697236,112092132908760,109135335355632,105738537835950,101946681303345,97808827261115,93377132105880,88705780571560,83849917478116,78864598336483,73803792311581,68719456717750,63660707196917,58673099109513,53798032219330,49072289021133,44527706356267,40190985087382,36083625728625,32221990480120,28617469730892,25276750911447,22202161047401,19392080290957,16841394316314,14541984605858,12483223866085,10652478940601,9035590543900,7617336309582,6381850133839,5313008758072,4394762981196,3611428290864,2947916907791,2389928727208,1924087264781,1538039557606,1220509332086,961322462062,751396456966,582711823985,448258611170,341974006119,258665221884,193931034413,144076771037,106033422253,77276042735,55749575994,39797575665,28099726402,19614039168,13527784693,9213516158,6192860233,4104970339,2681318125,1724300498,1090659254,677757397,413279317,246911136,144308144,82340782,45775870,24725693,12942064,6538650,3177621,1476757,653351,272659,106738,38567,12795,3780,996,219,43,6,1"
MpCGK@??G?_@?@?@?,"0,0,0,0,0,0,0,8,52,300,1260,4698,15180,44706,120454,302592,713482,1594354,3395388,6932148,13625488,25886932,47690516,85436626,149194808,254491952,424806242,695013932,1116053570,1761146250,2733980120,4179272806,6296292756,9355795636,13721121544,19873862774,28444990758,40251639398,56340492778,78037551782,107005133324,145305174408,195469446962,260574683854,344322804924,451122894748,586174501602,755547328322,966256293412,1226325327164,1544838442162,1931969979110,2398992455286,2958252970878,3623117200204,4407871676850,5327584931508,6397919144742,7634895244636,9054605308444,10672878698004,12504898975392,14564782193942,16865117790602,19416486840118,22226963401008,25301617457866,28642029033362,32245834428654,36106317012146,40212063450694,44546698773652,49088718664738,53811430652424,58683017077152,63666727706074,68721206388792,73800953875604,78856921031002,83837227377640,88687988440988,93354240090916,97780932858766,101913979245488,105701319278694,109093984402180,112047120713410,114520952754436,116481648555792,117902072049146,118762387945894,119050513134730,118762387945894,117902072049146,116481648555792,114520952754436,112047120713410,109093984402180,105701319278694,101913979245488,97780932858766,93354240090916,88687988440988,83837227377640,78856921031002,73800953875604,68721206388792,63666727706074,58683017077152,53811430652424,49088718664738,44546698773652,40212063450694,36106317012146,32245834428654,28642029033362,25301617457866,22226963401008,19416486840118,16865117790602,14564782193942,12504898975392,10672878698004,9054605308444,7634895244636,6397919144742,5327584931508,4407871676850,3623117200204,2958252970878,2398992455286,1931969979110,1544838442162,1226325327164,966256293412,755547328322,586174501602,451122894748,344322804924,260574683854,195469446962,145305174408,107005133324,78037551782,56340492778,40251639398,28444990758,19873862774,13721121544,9355795636,6296292756,4179272806,2733980120,1761146250,1116053570,695013932,424806242,254491952,149194808,85436626,47690516,25886932,13625488,6932148,3395388,1594354,713482,302592,120454,44706,15180,4698,1260,300,52,8"
MpCGK@??G?_@?@?A?,"0,0,0,0,0,0,1,8,52,262,1146,4262,14124,42012,114851,290747,691205,1552613,3322513,6806144,13418326,25549810,47161785,84617280,147960223,252653617,422131375,691165574,1110622477,1753565830,2723571831,4165131423,6277356577,9330690051,13688266282,19831276065,28390437146,40182393250,56253553690,77929352934,106871843876,145142367948,195272493004,260338378625,344041889092,450791623310,585787303220,755098339178,965740132787,1225736589095,1544172621464,1931222870588,2398161212007,2957335442420,3622113052155,4406781640991,5326412009011,6396667691618,7633572210895,9053219211432,10671440787239,12503422071919,14563281832201,16863610847556,19414992603329,22225502111619,25300211203760,28640700210338,32244606576157,36105213149473,40211106833658,44545911301196,49088121473373,53811042617162,58682855430573,63666806580484,68721537435888,73801545078769,78857777238225,83838349354084,88689373522335,93355881379940,97782819938291,101916097715543,105703651408808,109096508911389,112049813571160,114523787041495,116484595310251,117905100386087,118765465816048,119053607538438,118765465816048,117905100386087,116484595310251,114523787041495,112049813571160,109096508911389,105703651408808,101916097715543,97782819938291,93355881379940,88689373522335,83838349354084,78857777238225,73801545078769,68721537435888,63666806580484,58682855430573,53811042617162,49088121473373,44545911301196,40211106833658,36105213149473,32244606576157,28640700210338,25300211203760,22225502111619,19414992603329,16863610847556,14563281832201,12503422071919,10671440787239,9053219211432,7633572210895,6396667691618,5326412009011,4406781640991,3622113052155,2957335442420,2398161212007,1931222870588,1544172621464,1225736589095,965740132787,755098339178,585787303220,450791623310,344041889092,260338378625,195272493004,145142367948,106871843876,77929352934,56253553690,40182393250,28390437146,19831276065,13688266282,9330690051,6277356577,4165131423,2723571831,1753565830,1110622477,691165574,422131375,252653617,147960223,84617280,47161785,25549810,13418326,6806144,3322513,1552613,691205,290747,114851,42012,14124,4262,1146,262,52,8,1"
MpCGK@??G?_@?@?C?,"0,0,0,0,0,0,0,6,44,260,1142,4334,14302,42600,116044,293484,696184,1562170,3338676,6834152,13462858,25621690,47270996,84783948,148203710,253009426,422633230,691872194,1111589522,1754883866,2725326742,4167456414,6280374542,9334587050,13693209240,19837508342,28398171774,40191934414,56265151964,77943366522,106888549040,145162156258,195295640020,260365284104,344072786270,450826881528,585827071422,755142902338,965789505560,1225790931466,1544231755458,1931286786058,2398229509578,2957407901878,3622189028330,4406860704468,5326493261070,6396750508050,7633655482704,9053302147798,10671522126602,12503500943546,14563356883760,16863681208672,19415056949948,22225559649720,25300260725594,28640741110694,32244637832330,36105234409596,40211117348466,44545910992912,49088109892940,53811020004996,58682821608668,63666762073618,68721482344806,73801480139298,78857702754766,83838266244514,88689282203866,93355782864238,97782714722874,101915986813210,105703535326760,109096388660058,112049689598734,114523660310802,116484466247916,117904969881182,118765334254470,119053475801950,118765334254470,117904969881182,116484466247916,114523660310802,112049689598734,109096388660058,105703535326760,101915986813210,97782714722874,93355782864238,88689282203866,83838266244514,78857702754766,73801480139298,68721482344806,63666762073618,58682821608668,53811020004996,49088109892940,44545910992912,40211117348466,36105234409596,32244637832330,28640741110694,25300260725594,22225559649720,19415056949948,16863681208672,14563356883760,12503500943546,10671522126602,9053302147798,7633655482704,6396750508050,5326493261070,4406860704468,3622189028330,2957407901878,2398229509578,1931286786058,1544231755458,1225790931466,965789505560,755142902338,585827071422,450826881528,344072786270,260365284104,195295640020,145162156258,106888549040,77943366522,56265151964,40191934414,28398171774,19837508342,13693209240,9334587050,6280374542,4167456414,2725326742,1754883866,1111589522,691872194,422633230,253009426,148203710,84783948,47270996,25621690,13462858,6834152,3338676,1562170,696184,293484,116044,42600,14302,4334,1142,260,44,6"
MpCGK@??G?_@?@?G?,"0,0,0,0,0,0,1,10,60,304,1268,4628,14975,43986,118778,298548,705289,1577689,3364620,6875852,13528570,25722380,47422688,85006867,148526872,253468258,423275970,692757039,1112792937,1756494613,2727459557,4170240313,6283970618,9339173017,13699000789,19844733908,28407105095,40202854326,56278382340,77959226217,106907400423,145184332408,195321516441,260395177614,344107043367,450865759642,585870846547,755191713805,965843510228,1225850104388,1544296077933,1931356022791,2398303438030,2957486033752,3622270917826,4406945610396,5326580509065,6396839120809,7633744604111,9053390594546,10671608923710,12503584789618,14563436751365,16863755765530,19415125234257,22225620377859,25300313096139,28640784003846,32244670674776,36105256315385,40211128060457,44545909883894,49088097048216,53810995099912,58682785040645,63666713792803,68721423060053,73801410003644,78857622714667,83838176624506,88689184090625,93355676669309,97782601635195,101915867240679,105703410484131,109096258945575,112049556183829,114523523542834,116484327282120,117904828989198,118765192557828,119053333561324,118765192557828,117904828989198,116484327282120,114523523542834,112049556183829,109096258945575,105703410484131,101915867240679,97782601635195,93355676669309,88689184090625,83838176624506,78857622714667,73801410003644,68721423060053,63666713792803,58682785040645,53810995099912,49088097048216,44545909883894,40211128060457,36105256315385,32244670674776,28640784003846,25300313096139,22225620377859,19415125234257,16863755765530,14563436751365,12503584789618,10671608923710,9053390594546,7633744604111,6396839120809,5326580509065,4406945610396,3622270917826,2957486033752,2398303438030,1931356022791,1544296077933,1225850104388,965843510228,755191713805,585870846547,450865759642,344107043367,260395177614,195321516441,145184332408,106907400423,77959226217,56278382340,40202854326,28407105095,19844733908,13699000789,9339173017,6283970618,4170240313,2727459557,1756494613,1112792937,692757039,423275970,253468258,148526872,85006867,47422688,25722380,13528570,6875852,3364620,1577689,705289,298548,118778,43986,14975,4628,1268,304,60,10,1"
MpCGK@??G?_@?@O??,"0,0,0,0,0,0,0,4,36,214,1000,3896,13234,40036,110654,282412,675152,1523212,3270262,6716476,13268292,25305944,46773616,84013690,147038962,251274794,420101016,688226714,1106429880,1747674504,2715402530,4153955724,6262252198,9310527762,13661652044,19796543808,28345583930,40125082720,56181045174,77838531482,106759146060,145003847532,195103755998,260134695668,343798141490,450502485052,585447194000,754701681688,965281325140,1225210336898,1543573909062,1930547383440,2397405285662,2956496552574,3621189731938,4405774019374,5325321647062,6395498167120,7632328829492,9051909594658,10670074450976,12502010987428,14561839811304,16862154096788,19413538895808,22224071295810,25298824186494,28639379434868,32243374791896,36104093917458,40210123112456,44545085977138,49087475845688,53810596999392,58682627532042,63666812277162,68721789110642,73802052542230,78858546118608,83839382222356,88690668313976,93357432780888,97784617882292,101918128974706,105705898225832,109098950798138,112052426002892,114526543484260,116487465992934,117908054432054,118768470115198,119056628969554,118768470115198,117908054432054,116487465992934,114526543484260,112052426002892,109098950798138,105705898225832,101918128974706,97784617882292,93357432780888,88690668313976,83839382222356,78858546118608,73802052542230,68721789110642,63666812277162,58682627532042,53810596999392,49087475845688,44545085977138,40210123112456,36104093917458,32243374791896,28639379434868,25298824186494,22224071295810,19413538895808,16862154096788,14561839811304,12502010987428,10670074450976,9051909594658,7632328829492,6395498167120,5325321647062,4405774019374,3621189731938,2956496552574,2397405285662,1930547383440,1543573909062,1225210336898,965281325140,754701681688,585447194000,450502485052,343798141490,260134695668,195103755998,145003847532,106759146060,77838531482,56181045174,40125082720,28345583930,19796543808,13661652044,9310527762,6262252198,4153955724,2715402530,1747674504,1106429880,688226714,420101016,251274794,147038962,84013690,46773616,25305944,13268292,6716476,3270262,1523212,675152,282412,110654,40036,13234,3896,1000,214,36,4"
MpCGI?@?G?_@?@O??,"0,0,0,0,0,0,0,2,27,193,924,3692,12582,38355,106236,272205,652303,1475935,3175549,6537208,12938474,24723321,45769925,82337424,144298847,246906594,413265715,677751613,1090640044,1724294210,2681291792,4104964455,6192826128,9213512092,13527741180,19614040018,28099672079,39797584139,55749510199,77276062881,106033343136,144076808583,193930939656,258665281590,341973894533,448258698188,582711691136,751396578974,961322303807,1220509493486,1538039370335,1924087471487,2389928503543,2947917166645,3611428023561,4394763296052,5313008442258,6381850509275,7617335935662,9035590987154,10652478501700,12483224378299,14541984097279,16841394902398,19392079704783,22202161712093,25276750243770,28617470474628,32221989730205,36083626553027,40190984250514,44527707264511,49072288099084,53798033206704,58673098105736,63660708263457,68719455633149,73803793453441,78864597177933,83849918687770,88705779347224,93377133376966,97808825976931,101946682628557,105738536504008,109135336721084,112092131539942,114569078095220,116532265560690,117954514355926,118815937356475,119104438193730,118815937356475,117954514355926,116532265560690,114569078095220,112092131539942,109135336721084,105738536504008,101946682628557,97808825976931,93377133376966,88705779347224,83849918687770,78864597177933,73803793453441,68719455633149,63660708263457,58673098105736,53798033206704,49072288099084,44527707264511,40190984250514,36083626553027,32221989730205,28617470474628,25276750243770,22202161712093,19392079704783,16841394902398,14541984097279,12483224378299,10652478501700,9035590987154,7617335935662,6381850509275,5313008442258,4394763296052,3611428023561,2947917166645,2389928503543,1924087471487,1538039370335,1220509493486,961322303807,751396578974,582711691136,448258698188,341973894533,258665281590,193930939656,144076808583,106033343136,77276062881,55749510199,39797584139,28099672079,19614040018,13527741180,9213512092,6192826128,4104964455,2681291792,1724294210,1090640044,677751613,413265715,246906594,144298847,82337424,45769925,24723321,12938474,6537208,3175549,1475935,652303,272205,106236,38355,12582,3692,924,193,27,2"
