graph6,polynomial
JpGa?CA?_C?,"0,0,0,0,4,16,82,282,866,2388,6031,14111,30970,64570,128146,243893,447231,792669,1361891,2274561,3700247,5874451,9115652,13845223,20606751,30089132,43141080,60788331,84241590,114895859,154315662,204213846,266404164,342746298,435066629,545068988,674221935,823654087,994024618,1185412191,1397209121,1628039640,1875691173,2137105560,2408384434,2684859467,2961194467,3231546988,3489744270,3729525018,3944768253,4129749512,4279383069,4389457569,4456807504,4479479020,4456807504,4389457569,4279383069,4129749512,3944768253,3729525018,3489744270,3231546988,2961194467,2684859467,2408384434,2137105560,1875691173,1628039640,1397209121,1185412191,994024618,823654087,674221935,545068988,435066629,342746298,266404164,204213846,154315662,114895859,84241590,60788331,43141080,30089132,20606751,13845223,9115652,5874451,3700247,2274561,1361891,792669,447231,243893,128146,64570,30970,14111,6031,2388,866,282,82,16,4"
JpGa?CA?a??,"0,0,0,0,2,11,52,204,635,1858,4842,11717,26391,56261,113677,219837,408339,731879,1269523,2138048,3503135,5596884,8732924,13328830,19923936,29203915,42014586,59382398,82518160,112821698,151864341,201370240,263165487,339129375,431106475,540824521,669775565,819113227,989516725,1181088457,1393233090,1624585628,1872934549,2135217516,2407516802,2685144415,2962727790,3234386138,3493899937,3734961112,3951392866,4137427895,4287932052,4398657709,4466409159,4489218374,4466409159,4398657709,4287932052,4137427895,3951392866,3734961112,3493899937,3234386138,2962727790,2685144415,2407516802,2135217516,1872934549,1624585628,1393233090,1181088457,989516725,819113227,669775565,540824521,431106475,339129375,263165487,201370240,151864341,112821698,82518160,59382398,42014586,29203915,19923936,13328830,8732924,5596884,3503135,2138048,1269523,731879,408339,219837,113677,56261,26391,11717,4842,1858,635,204,52,11,2"
JpGa?CAO??_,"0,0,0,0,0,6,28,138,476,1466,3997,9979,23076,50118,102982,201729,378851,685191,1197963,2030955,3347313,5374941,8424408,12908483,19363775,28471058,41075420,58200451,81059428,111052991,149760790,198912720,260350442,335964636,427622125,537066652,665817625,815045013,985455738,1177165177,1389599993,1621397470,1870357519,2133404420,2406616570,2685275021,2963987479,3236826194,3497540850,3739766000,3957289129,4144285902,4295592449,4406912957,4475037494,4497968824,4475037494,4406912957,4295592449,4144285902,3957289129,3739766000,3497540850,3236826194,2963987479,2685275021,2406616570,2133404420,1870357519,1621397470,1389599993,1177165177,985455738,815045013,665817625,537066652,427622125,335964636,260350442,198912720,149760790,111052991,81059428,58200451,41075420,28471058,19363775,12908483,8424408,5374941,3347313,2030955,1197963,685191,378851,201729,102982,50118,23076,9979,3997,1466,476,138,28,6"
JpGa?CAOA??,"0,0,0,0,3,12,59,212,654,1886,4876,11726,26378,56137,113362,219197,407140,729762,1266129,2132767,3495259,5585573,8717177,13307414,19895765,29167606,41968826,59326189,82450558,112741874,151772248,201266148,263050144,339004458,430974155,540687403,669637405,818977929,989388268,1180971787,1393132914,1624506008,1872879804,2135191357,2407521689,2685182713,2962800590,3234493072,3494040394,3735133247,3951592977,4137652521,4288176877,4398917007,4466677389,4489489910,4466677389,4398917007,4288176877,4137652521,3951592977,3735133247,3494040394,3234493072,2962800590,2685182713,2407521689,2135191357,1872879804,1624506008,1393132914,1180971787,989388268,818977929,669637405,540687403,430974155,339004458,263050144,201266148,151772248,112741874,82450558,59326189,41968826,29167606,19895765,13307414,8717177,5585573,3495259,2132767,1266129,729762,407140,219197,113362,56137,26378,11726,4876,1886,654,212,59,12,3"
JpGa?D??I??,"0,0,0,0,1,9,41,166,563,1630,4387,10724,24517,52700,107601,209373,391440,705042,1228659,2076810,3414725,5470972,8559025,13092489,19610806,28795299,41494188,58729456,81716692,111853345,150718695,200036196,261645601,337426255,429240785,538819420,667674487,816960715,987380347,1179032421,1391342037,1622935928,1871617068,2134304987,2407092081,2685260457,2963439915,3235713452,3495857513,3737520773,3954523778,4141054002,4291977164,4403007539,4470955804,4493823840,4470955804,4403007539,4291977164,4141054002,3954523778,3737520773,3495857513,3235713452,2963439915,2685260457,2407092081,2134304987,1871617068,1622935928,1391342037,1179032421,987380347,816960715,667674487,538819420,429240785,337426255,261645601,200036196,150718695,111853345,81716692,58729456,41494188,28795299,19610806,13092489,8559025,5470972,3414725,2076810,1228659,705042,391440,209373,107601,52700,24517,10724,4387,1630,563,166,41,9,1"
JpGa?D?OA??,"0,0,0,1,5,27,92,320,919,2472,6099,14161,30861,64163,127119,241867,443385,786193,1351339,2258411,3676175,5840087,9067703,13780612,20521526,29979674,43003325,60619509,84038276,114656684,154039416,203902121,266058923,342372877,434670613,544659717,673809034,823250098,993641253,1185064612,1396909880,1627803077,1875528218,2137028210,2408399779,2684975116,2961412027,3231867974,3490164517,3730039948,3945366704,4130421964,4280114374,4390233580,4457609478,4480290970,4457609478,4390233580,4280114374,4130421964,3945366704,3730039948,3490164517,3231867974,2961412027,2684975116,2408399779,2137028210,1875528218,1627803077,1396909880,1185064612,993641253,823250098,673809034,544659717,434670613,342372877,266058923,203902121,154039416,114656684,84038276,60619509,43003325,29979674,20521526,13780612,9067703,5840087,3676175,2258411,1351339,786193,443385,241867,127119,64163,30861,14161,6099,2472,919,320,92,27,5,1"
JpI?GH??G?_,"0,0,0,0,1,4,25,89,349,1091,3165,8144,19557,43461,91334,181838,346539,633805,1119461,1913481,3176889,5132568,8088751,12451947,18757557,27679788,40064691,56931374,79498295,109164184,147521139,196301931,257367962,332618442,423948003,533111433,661662767,810782666,981212386,1173074129,1385824526,1618093783,1867702721,2131552014,2405724339,2685459136,2965354051,3239420393,3501388507,3744821709,3963481733,4151474036,4303616965,4415550865,4484065647,4507120658,4484065647,4415550865,4303616965,4151474036,3963481733,3744821709,3501388507,3239420393,2965354051,2685459136,2405724339,2131552014,1867702721,1618093783,1385824526,1173074129,981212386,810782666,661662767,533111433,423948003,332618442,257367962,196301931,147521139,109164184,79498295,56931374,40064691,27679788,18757557,12451947,8088751,5132568,3176889,1913481,1119461,633805,346539,181838,91334,43461,19557,8144,3165,1091,349,89,25,4,1"
JpI?K@??G?_,"0,0,0,0,0,1,11,69,294,1026,3053,8100,19553,43860,92331,184316,351215,642788,1134546,1938798,3216275,5193172,8177173,12579650,18934236,27921352,40383915,57347639,80024849,109821768,148319426,197257845,258482545,333898758,425379024,534685500,663343368,812542529,982992742,1174828992,1387474513,1619581767,1868938257,2132477109,2406253441,2685549626,2964939546,3238490800,3499911532,3742828377,3960983385,4148546811,4300311863,4411983454,4480316267,4503325066,4480316267,4411983454,4300311863,4148546811,3960983385,3742828377,3499911532,3238490800,2964939546,2685549626,2406253441,2132477109,1868938257,1619581767,1387474513,1174828992,982992742,812542529,663343368,534685500,425379024,333898758,258482545,197257845,148319426,109821768,80024849,57347639,40383915,27921352,18934236,12579650,8177173,5193172,3216275,1938798,1134546,642788,351215,184316,92331,43860,19553,8100,3053,1026,294,69,11,1"
JpI?I?@?G@?,"0,0,0,0,1,4,23,89,347,1089,3178,8199,19670,43721,91849,182733,348076,636352,1123394,1919399,3185563,5144796,8105573,12474584,18787095,27717608,40112157,56989383,79567802,109246047,147615367,196408151,257485512,332745505,424082376,533250577,661802727,810919492,981342206,1173191811,1385925285,1618173671,1867757271,2131577438,2405718349,2685419287,2965279113,3239311043,3501245161,3744646223,3963278119,4151245640,4303367988,4415287419,4483793158,4506844758,4483793158,4415287419,4303367988,4151245640,3963278119,3744646223,3501245161,3239311043,2965279113,2685419287,2405718349,2131577438,1867757271,1618173671,1385925285,1173191811,981342206,810919492,661802727,533250577,424082376,332745505,257485512,196408151,147615367,109246047,79567802,56989383,40112157,27717608,18787095,12474584,8105573,5144796,3185563,1919399,1123394,636352,348076,182733,91849,43721,19670,8199,3178,1089,347,89,23,4,1"
JpI?I?@?GA?,"0,0,0,0,0,1,12,69,294,1007,2988,7902,19097,42849,90330,180531,344529,631385,1115946,1909338,3171295,5126251,8080514,12443212,18746528,27668607,40051317,56918564,79483138,109151053,147506024,196290059,257354687,332610072,423938088,533108429,661657977,810785546,981213407,1173083743,1385830285,1618108935,1867712498,2131570379,2405735824,2685479167,2965364509,3239439805,3501396974,3744838140,3963487080,4151488278,4303618689,4415562825,4484066130,4507131386,4484066130,4415562825,4303618689,4151488278,3963487080,3744838140,3501396974,3239439805,2965364509,2685479167,2405735824,2131570379,1867712498,1618108935,1385830285,1173083743,981213407,810785546,661657977,533108429,423938088,332610072,257354687,196290059,147506024,109151053,79483138,56918564,40051317,27668607,18746528,12443212,8080514,5126251,3171295,1909338,1115946,631385,344529,180531,90330,42849,19097,7902,2988,1007,294,69,12,1"
JpI?I?@?I??,"0,0,0,0,1,4,25,87,343,1055,3092,7979,19234,42845,90323,180087,343820,629594,1113252,1904433,3164409,5115300,8065907,12422030,18719593,27632076,40006809,56861465,79416502,109069539,147414595,196183075,257239798,332481179,423805918,532966431,661520129,810644462,981085876,1172960943,1385731733,1618023273,1867660741,2131538246,2405745267,2685512157,2965443135,3239542083,3501544847,3745005927,3963695843,4151709182,4303872744,4415818715,4484344224,4507399346,4484344224,4415818715,4303872744,4151709182,3963695843,3745005927,3501544847,3239542083,2965443135,2685512157,2405745267,2131538246,1867660741,1618023273,1385731733,1172960943,981085876,810644462,661520129,532966431,423805918,332481179,257239798,196183075,147414595,109069539,79416502,56861465,40006809,27632076,18719593,12422030,8065907,5115300,3164409,1904433,1113252,629594,343820,180087,90323,42845,19234,7979,3092,1055,343,87,25,4,1"
JpICC@??G?_,"0,0,0,0,0,4,31,134,488,1525,4192,10475,24244,52555,107769,210542,394321,711126,1240033,2096783,3447267,5522390,8636379,13205589,19770815,29016081,41789958,59117856,82213823,112476408,151482032,200953220,262722114,338665658,430635039,540354245,669323112,818688678,989137517,1180765024,1392982665,1624414808,1872857818,2135236986,2407642267,2685372240,2963062822,3234818357,3494430354,3735574811,3952085486,4138181227,4288740569,4399499732,4467277205,4490090452,4467277205,4399499732,4288740569,4138181227,3952085486,3735574811,3494430354,3234818357,2963062822,2685372240,2407642267,2135236986,1872857818,1624414808,1392982665,1180765024,989137517,818688678,669323112,540354245,430635039,338665658,262722114,200953220,151482032,112476408,82213823,59117856,41789958,29016081,19770815,13205589,8636379,5522390,3447267,2096783,1240033,711126,394321,210542,107769,52555,24244,10475,4192,1525,488,134,31,4"
JpICA?@?G@?,"0,0,0,0,0,2,21,106,398,1297,3660,9341,21964,48271,100003,197134,371997,675204,1183877,2011571,3321243,5340712,8380421,12852999,19295265,28388071,40976700,58085198,80927479,110904394,149596754,198734898,260161396,335767680,427421707,536867073,665624660,814864040,985292709,1177025508,1389489881,1621320990,1870319844,2133408390,2406665025,2685368600,2964127350,3237009985,3497767644,3740031697,3957590184,4144616223,4295947567,4407284758,4475420571,4498355076,4475420571,4407284758,4295947567,4144616223,3957590184,3740031697,3497767644,3237009985,2964127350,2685368600,2406665025,2133408390,1870319844,1621320990,1389489881,1177025508,985292709,814864040,665624660,536867073,427421707,335767680,260161396,198734898,149596754,110904394,80927479,58085198,40976700,28388071,19295265,12852999,8380421,5340712,3321243,2011571,1183877,675204,371997,197134,100003,48271,21964,9341,3660,1297,398,106,21,2"
JpICA?@?GA?,"0,0,0,0,0,3,23,108,399,1287,3631,9249,21791,47892,99352,195956,370107,672150,1179315,2004738,3311597,5327115,8362175,12828618,19263974,28348154,40927622,58025253,80856597,110821297,149502339,198628554,260045473,335642395,427290863,536732020,665490550,814732806,985170790,1176915002,1389397502,1621248462,1870273494,2133388510,2406677311,2685411490,2964204829,3237118707,3497909807,3740201501,3957788573,4144835586,4296187298,4407536352,4475682508,4498617750,4475682508,4407536352,4296187298,4144835586,3957788573,3740201501,3497909807,3237118707,2964204829,2685411490,2406677311,2133388510,1870273494,1621248462,1389397502,1176915002,985170790,814732806,665490550,536732020,427290863,335642395,260045473,198628554,149502339,110821297,80856597,58025253,40927622,28348154,19263974,12828618,8362175,5327115,3311597,2004738,1179315,672150,370107,195956,99352,47892,21791,9249,3631,1287,399,108,23,3"
JpICA?@?I??,"0,0,0,0,0,2,15,88,346,1155,3354,8725,20808,46195,96533,191460,363133,661734,1164107,1983253,3281925,5287100,8309315,12760473,19177727,28241259,40797604,57870276,80675163,110613026,149267454,198368934,259764066,335343610,426980233,536416803,665178754,814433482,984893459,1176669620,1389193777,1621095580,1870179474,2133360194,2406720215,2685528834,2964397988,3237386941,3498250522,3740609465,3958257132,4145355933,4296749879,4408129798,4476294937,4499236280,4476294937,4408129798,4296749879,4145355933,3958257132,3740609465,3498250522,3237386941,2964397988,2685528834,2406720215,2133360194,1870179474,1621095580,1389193777,1176669620,984893459,814433482,665178754,536416803,426980233,335343610,259764066,198368934,149267454,110613026,80675163,57870276,40797604,28241259,19177727,12760473,8309315,5287100,3281925,1983253,1164107,661734,363133,191460,96533,46195,20808,8725,3354,1155,346,88,15,2"
JpIA?C@?OC?,"0,0,0,0,0,1,16,86,337,1140,3298,8565,20451,45433,94975,188523,357883,652709,1149207,1959454,3245113,5231916,8228788,12645824,19018520,28025331,40511012,57497980,80201646,110022980,148547107,197506966,258753193,334182517,425674687,534980761,663635805,812817447,983247863,1175047379,1387655866,1619708684,1869013745,2132485192,2406200970,2685422777,2964750580,3238227832,3499591405,3742442204,3960552318,4148063473,4299800474,4411437741,4479762661,4502758330,4479762661,4411437741,4299800474,4148063473,3960552318,3742442204,3499591405,3238227832,2964750580,2685422777,2406200970,2132485192,1869013745,1619708684,1387655866,1175047379,983247863,812817447,663635805,534980761,425674687,334182517,258753193,197506966,148547107,110022980,80201646,57497980,40511012,28025331,19018520,12645824,8228788,5231916,3245113,1959454,1149207,652709,357883,188523,94975,45433,20451,8565,3298,1140,337,86,16,1"
JpIA?C@?Q??,"0,0,0,0,1,5,27,110,401,1244,3503,8904,21009,46262,96265,190359,360486,656222,1153935,1965512,3252873,5241442,8240391,12659547,19034594,28043431,40531300,57520062,80225344,110047629,148572385,197531996,258777551,334205305,425695305,534998400,663650195,812827787,983253925,1175048973,1387652881,1619701234,1869002040,2132469603,2406181787,2685400665,2964725815,3238201128,3499563105,3742412975,3960521980,4148032892,4299769448,4411406775,4479731374,4502727236,4479731374,4411406775,4299769448,4148032892,3960521980,3742412975,3499563105,3238201128,2964725815,2685400665,2406181787,2132469603,1869002040,1619701234,1387652881,1175048973,983253925,812827787,663650195,534998400,425695305,334205305,258777551,197531996,148572385,110047629,80225344,57520062,40531300,28043431,19034594,12659547,8240391,5241442,3252873,1965512,1153935,656222,360486,190359,96265,46262,21009,8904,3503,1244,401,110,27,5,1"
JpIA?C@?_?_,"0,0,0,0,0,1,9,67,278,976,2927,7798,18903,42558,89863,179836,343519,630002,1114020,1906834,3168049,5122182,8075485,12437222,18739388,27660486,40042161,56908463,79472189,109139626,147494178,196278215,257343129,332599128,423928064,533099852,661650828,810780243,981210222,1173082624,1385831283,1618112169,1867717739,2131577409,2405744705,2685489424,2965375938,3239452300,3501410186,3744851675,3963501295,4151502577,4303633063,4415577284,4484080739,4507145778,4484080739,4415577284,4303633063,4151502577,3963501295,3744851675,3501410186,3239452300,2965375938,2685489424,2405744705,2131577409,1867717739,1618112169,1385831283,1173082624,981210222,810780243,661650828,533099852,423928064,332599128,257343129,196278215,147494178,109139626,79472189,56908463,40042161,27660486,18739388,12437222,8075485,5122182,3168049,1906834,1114020,630002,343519,179836,89863,42558,18903,7798,2927,976,278,67,9,1"
